p (mbar),VPact (mbar),Tdew (degC),T (degC),max. wv (m/s),NSwind,EWwind,year,month,day,hour
997.51,18.94,16.61,30.58,5.96,3.3515183126457777,1.9349999999999998,2015,7,3,12
995.98,19.8,17.32,33.54,2.36,0.9996038672309218,0.6270503238313377,2015,7,3,15
995.28,20.14,17.58,31.93,2.32,0.5455618242342113,1.0800288403270717,2015,7,3,18
996.15,21.07,18.31,27.76,1.4,0.1823050016440284,0.5925916691749646,2015,7,3,21
995.99,19.76,17.28,23.77,1.84,-1.089704123628734,-1.059690956338938,2015,7,4,0
995.41,20.66,17.99,20.45,1.68,-0.7224087890388343,-0.44791242617217586,2015,7,4,3
995.25,20.49,17.86,21.11,1.28,-0.6803727004049823,-0.16459947917181314,2015,7,4,6
994.7,20.61,17.95,29.54,2.52,-1.220777064511872,1.3091231258983154,2015,7,4,9
993.34,17.72,15.58,34.82,5.76,-3.2488710394216525,-0.4508181110018416,2015,7,4,12
991.81,17.14,15.05,36.33,5.28,-2.3172576449535818,0.9645812598761072,2015,7,4,15
990.57,19.42,17.01,36.46,3.52,-2.3192049939432926,0.06073052007426634,2015,7,4,18
991.03,18.33,16.11,30.53,2.96,-1.3306973323344276,-1.9004327427504604,2015,7,4,21
992.1,15.76,13.76,27.97,5.56,-0.5064416258138003,-3.8468060621303843,2015,7,5,0
991.47,20.41,17.8,21.37,1.52,-0.9338688563920557,-0.5812821681945818,2015,7,5,3
991.83,19.48,17.06,21.47,2.8,-1.2326661723648322,-1.1414613911593476,2015,7,5,6
991.1,20.41,17.79,27.83,2.44,0.49652173136251204,1.3516901162192365,2015,7,5,9
989.63,19.75,17.28,33.07,3.76,1.4013078255482352,2.260959172134092,2015,7,5,12
987.46,17.32,15.22,36.01,4.16,-2.72918506710263,0.06669984635674414,2015,7,5,15
985.34,20.36,17.76,34.05,7.18,-4.638542190944331,1.6699779468092883,2015,7,5,18
984.82,20.64,17.97,28.0,4.68,2.82992424751891,1.1640999756483683,2015,7,5,21
989.03,20.56,17.91,20.35,5.28,-3.2566440575177293,-0.14788334130136785,2015,7,6,0
989.96,20.98,18.24,19.73,2.44,-1.2472309542406064,-0.9535800683655603,2015,7,6,3
992.89,17.43,15.32,17.43,2.72,-0.2991396398449591,-1.27538836276384,2015,7,6,6
994.59,15.8,13.8,20.59,3.9,-0.36202230394075596,-2.3118260859003703,2015,7,6,9
994.22,15.01,13.01,23.19,4.48,1.1927594866829083,-1.8366885438004792,2015,7,6,12
993.44,13.79,11.73,25.12,3.88,2.2005437224752993,0.5572318417629711,2015,7,6,15
992.24,13.42,11.31,26.1,4.12,1.4380396616045752,0.07511279286645396,2015,7,6,18
992.44,13.62,11.54,21.7,1.12,0.35873650571757626,0.23708251615322326,2015,7,6,21
992.42,13.83,11.76,17.39,0.88,-0.11694868188909485,-0.38252190238521416,2015,7,7,0
991.2,13.38,11.26,14.46,0.84,-0.2496376572039635,0.24531824250494783,2015,7,7,3
990.35,13.67,11.59,15.54,2.16,-1.2334367168210052,0.5962666061400889,2015,7,7,6
988.25,15.95,13.94,23.71,2.16,-0.41417980630546647,0.7990338466227612,2015,7,7,9
985.39,15.8,13.8,30.0,6.14,-3.0781930751302644,0.3670523017501538,2015,7,7,12
982.42,16.55,14.51,32.92,7.0,-3.2395437273175474,-2.024291589370842,2015,7,7,15
978.74,17.47,15.35,32.94,8.53,-5.447988349526404,-2.212198667259469,2015,7,7,18
981.24,19.89,17.39,20.37,6.64,0.957509390368886,-1.048606583688756,2015,7,7,21
980.72,20.15,17.59,18.99,1.14,0.34023030369016033,-0.3095857562144959,2015,7,8,0
981.33,17.84,15.68,18.41,3.46,-0.6160901925693971,-2.236701337823135,2015,7,8,3
981.99,17.03,14.95,17.28,3.44,-1.9269667714402483,-1.180846756258044,2015,7,8,6
982.87,11.76,9.34,17.0,9.61,-2.3376739201471217,-5.428018113737646,2015,7,8,9
983.53,10.71,7.96,20.3,7.0,0.1306314028507917,-3.9378338508105233,2015,7,8,12
984.49,9.88,6.79,20.09,7.89,-1.6281990339047803,-3.8172592138852117,2015,7,8,15
984.31,10.83,8.12,19.88,6.2,-0.6916570783038285,-3.6958369128023234,2015,7,8,18
985.06,11.41,8.89,18.5,3.12,-1.0609875353045926,-1.0174504655894978,2015,7,8,21
986.53,14.0,11.95,14.04,3.24,-0.10169180955419314,-2.007425907940214,2015,7,9,0
985.72,13.13,10.99,13.51,0.92,0.1853699751496571,-0.2608408946331374,2015,7,9,3
985.74,13.28,11.16,14.72,5.57,-1.8955841529713573,-1.1165843985135486,2015,7,9,6
989.01,11.43,8.92,13.81,6.29,-0.267354969419958,-3.1185607770775374,2015,7,9,9
990.66,10.18,7.22,15.94,5.53,0.08041154324000978,-2.5587367945362725,2015,7,9,12
991.31,9.17,5.71,17.6,6.89,0.21672231534874037,-3.5433785343976276,2015,7,9,15
992.7,9.45,6.13,16.84,6.08,1.2821508286163334,-2.075979106994685,2015,7,9,18
994.62,9.83,6.7,13.45,2.34,-0.4757503736382086,-1.17752349529982,2015,7,9,21
995.81,9.48,6.18,11.95,3.0,-0.8528523535367432,-2.038809177698305,2015,7,10,0
996.14,8.82,5.16,9.83,2.62,-0.8601682420437551,-1.9595179497466606,2015,7,10,3
996.89,9.12,5.63,11.0,2.56,-0.8406770737015188,-1.1319726400194712,2015,7,10,6
996.95,8.81,5.14,14.01,5.77,0.5008993894354492,-2.1524868876867043,2015,7,10,9
996.49,8.73,5.0,15.57,3.98,0.3329193118008154,-1.850287742982175,2015,7,10,12
995.57,9.14,5.66,18.05,3.84,1.596360795543254,-0.27573938864897457,2015,7,10,15
994.39,9.33,5.96,19.5,2.92,0.6467350006970021,-1.5613564099440744,2015,7,10,18
994.54,9.57,6.32,15.98,2.2,-0.48591324785384776,-1.0862726709073212,2015,7,10,21
994.41,9.94,6.88,11.58,0.76,-0.23096327299147593,-0.22148581563853015,2015,7,11,0
993.4,9.55,6.29,9.3,0.48,0.005183309447916317,-0.269950242272844,2015,7,11,3
992.78,9.74,6.58,11.13,1.86,-0.8011915241500138,0.409990416510164,2015,7,11,6
991.69,11.0,8.36,18.64,2.52,-0.5677948607619084,1.3775735900823465,2015,7,11,9
990.3,10.98,8.33,21.51,3.24,0.5116301659042087,1.6630798457490945,2015,7,11,12
989.25,11.34,8.81,24.13,3.2,1.6876099509160223,0.4995724707879939,2015,7,11,15
988.7,12.48,10.22,25.94,3.2,1.4747203523804424,0.9606247354065498,2015,7,11,18
989.36,12.12,9.79,21.55,0.56,0.2345171610948337,0.2731331198372321,2015,7,11,21
989.6,12.35,10.06,16.87,2.4,-1.1979107900944348,-1.1054002618849548,2015,7,12,0
989.45,12.21,9.9,13.48,2.6,-1.8279551879213372,-1.013252106314844,2015,7,12,3
989.85,12.39,10.11,13.43,1.32,-0.8143443472194177,-0.38320136240856506,2015,7,12,6
989.76,13.88,11.82,22.62,4.96,0.4820965634863598,-2.1567760438846317,2015,7,12,9
989.29,14.23,12.2,25.41,6.2,1.0245424461412793,-2.830267262301361,2015,7,12,12
988.81,13.98,11.94,24.13,4.12,1.9847026627751205,-0.5132790083116058,2015,7,12,15
990.46,16.64,14.59,17.49,2.68,0.9095488000670631,-0.5443537271816608,2015,7,12,18
991.44,15.11,13.11,14.39,1.38,-0.5883443268012926,-0.415031267642251,2015,7,12,21
990.94,14.87,12.87,14.13,1.96,-0.5821447378545045,-1.0948550151450696,2015,7,13,0
990.2,14.41,12.39,14.12,3.56,-0.41774182843441554,-2.0171989898808373,2015,7,13,3
990.32,14.98,12.98,14.76,1.6,0.10870399894305886,-0.4056888470414086,2015,7,13,6
990.52,14.94,12.94,16.98,0.0,2.06638166966157,-5.803073909169749,2015,7,13,9
990.15,14.29,12.27,18.75,0.0,0.0,-0.0,2015,7,13,12
989.69,14.5,12.49,19.37,4.4,-0.33124135594952253,-2.3871278064043246,2015,7,13,15
989.23,16.82,14.77,16.78,3.48,-2.0209654323082096,-0.7037746240205679,2015,7,13,18
989.26,16.44,14.41,15.79,2.04,-0.9727941924656348,-0.2716090188214182,2015,7,13,21
988.75,16.8,14.75,15.61,2.12,-1.0348663255275157,0.4781753739886422,2015,7,14,0
987.95,17.16,15.07,15.74,2.12,-1.2882370357304664,1.046921840335935,2015,7,14,3
988.1,16.77,14.72,16.36,1.88,-0.16998848057764204,-0.7304819754592885,2015,7,14,6
987.99,17.82,15.66,18.76,4.64,-1.1997122869936543,-1.5245623727602802,2015,7,14,9
988.39,17.48,15.36,20.31,7.26,-1.4931819680637748,-3.1876021725192105,2015,7,14,12
988.59,19.44,17.03,20.14,4.22,-0.15738510440597664,-1.1795464928993344,2015,7,14,15
988.97,17.94,15.77,20.02,2.94,-0.29693402697114624,-1.4090529385465609,2015,7,14,18
989.89,17.03,14.96,19.59,4.56,-0.32561091284287735,-2.7306551472929765,2015,7,14,21
990.96,16.64,14.6,18.73,2.9,-0.017069008109481327,-1.6299106260657847,2015,7,15,0
991.74,16.2,14.18,17.09,4.76,-0.5684096733933058,-3.037270228872122,2015,7,15,3
992.82,16.13,14.12,17.27,2.6,-0.44805164126136793,-1.4210382566148578,2015,7,15,6
993.41,15.05,13.05,18.76,2.12,0.0539998467952098,-0.8583029864483135,2015,7,15,9
993.06,14.29,12.26,23.0,4.96,1.3821417002226213,-1.7754391908780547,2015,7,15,12
992.05,14.49,12.47,24.46,2.64,1.020001430786113,0.28843904242366775,2015,7,15,15
991.46,14.37,12.34,24.63,3.4,1.5368069633237798,0.7498828958441061,2015,7,15,18
991.45,14.95,12.95,21.5,2.0,0.07005574938520473,-1.0276148072006737,2015,7,15,21
991.04,15.08,13.08,18.77,1.0,-0.35859407992715225,-0.19877194430099815,2015,7,16,0
991.49,17.49,15.37,16.42,3.84,-1.3240695239724853,1.390409973959938,2015,7,16,3
991.86,17.72,15.57,16.44,1.28,-0.4665412802777022,0.11286821428924321,2015,7,16,6
992.41,18.7,16.41,21.84,4.68,1.7495455592511315,0.6881063406949866,2015,7,16,9
991.9,15.75,13.74,26.05,8.29,-1.9947056717064058,-2.7657276227536034,2015,7,16,12
991.03,15.73,13.73,27.64,3.7,0.12335725703799766,-2.076338842081432,2015,7,16,15
989.97,16.16,14.14,28.57,3.12,1.422679413625167,-0.1445105049716135,2015,7,16,18
990.57,15.14,13.14,24.07,2.76,2.148817964274778,-0.07128363353533142,2015,7,16,21
990.53,14.84,12.84,19.96,1.58,-0.7891903151592264,-0.7947192249209033,2015,7,17,0
989.61,15.11,13.11,16.57,2.28,-0.7308751742026258,-0.5251870902205056,2015,7,17,3
989.35,15.27,13.27,15.86,2.88,-1.4317726908840476,-0.8400160484411314,2015,7,17,6
989.34,18.13,15.93,23.2,2.02,-0.8385519993386487,-0.6646281248977921,2015,7,17,9
988.76,20.21,17.64,26.87,3.32,-1.639065063240654,0.18964629831323,2015,7,17,12
987.16,15.98,13.97,32.69,9.43,-5.653716692284751,0.26662251101657664,2015,7,17,15
985.78,16.62,14.57,33.97,4.04,-0.9579413905359127,-2.1020105357248147,2015,7,17,18
986.81,15.0,13.01,30.09,2.08,-0.6041029790687529,-1.0943306587500226,2015,7,17,21
987.08,15.1,13.1,23.26,2.12,-1.2460725971480855,-0.9876249706425134,2015,7,18,0
987.11,15.61,13.61,19.87,2.6,-1.0067552254664458,-0.8065630266730593,2015,7,18,3
988.01,15.44,13.45,24.12,7.12,-2.9152968749100596,-1.609330336239158,2015,7,18,6
988.49,18.24,16.02,26.83,5.38,-0.09387964612972943,-2.688361324681367,2015,7,18,9
989.18,19.73,17.26,27.3,3.12,0.7066189564319768,-0.7630790590829918,2015,7,18,12
988.29,16.79,14.74,29.2,9.05,-4.493285712137364,-2.829573025935576,2015,7,18,15
987.98,19.77,17.29,23.15,5.68,3.3734154323950465,0.8129995820902637,2015,7,18,18
989.57,20.48,17.85,21.28,2.44,1.3074026182634326,1.2372139644208358,2015,7,18,21
989.5,21.37,18.53,19.66,2.08,1.0352302130665436,0.5663023979767333,2015,7,19,0
987.55,19.77,17.29,18.19,1.6,-0.7923270878209204,-0.9925309999718998,2015,7,19,3
984.84,19.46,17.04,17.59,2.4,1.0829645012206928,0.6440402853050544,2015,7,19,6
981.81,21.4,18.55,19.94,3.4,-2.1158839907288445,-0.24481613054980547,2015,7,19,9
982.13,19.34,16.95,26.49,8.65,-2.202928394221979,-3.45790492783283,2015,7,19,12
981.5,17.1,15.02,28.08,9.09,-2.131225730887045,-4.972522185370819,2015,7,19,15
983.48,19.55,17.12,18.88,2.6,-0.45313734495159286,-0.924968403033434,2015,7,19,18
984.11,19.54,17.11,19.4,3.48,-0.6069667735833897,-2.0103709448173417,2015,7,19,21
986.68,17.06,14.99,17.48,1.64,0.5091696283102366,0.029091057155345067,2015,7,20,0
987.46,16.24,14.23,15.35,2.64,-1.3966157020100354,0.3508056169718723,2015,7,20,3
988.05,16.31,14.28,14.74,1.48,-0.8692116844573335,-0.38336803153477034,2015,7,20,6
988.09,15.89,13.88,20.68,5.76,-2.783029182173346,-1.970494499147754,2015,7,20,9
988.48,17.46,15.34,21.63,6.26,-1.7117514636555569,-2.1138370151629617,2015,7,20,12
987.84,18.36,16.13,23.53,5.48,-1.5432497891698997,-1.954093162627376,2015,7,20,15
986.9,19.03,16.69,24.62,1.22,0.5316878452506366,-0.4854977190602805,2015,7,20,18
987.17,20.1,17.56,22.94,2.12,-1.1963758932378432,-0.9048119816179231,2015,7,20,21
987.38,20.27,17.69,21.65,2.36,-1.4008843086962295,-1.5778539709519024,2015,7,21,0
987.28,20.83,18.12,19.65,1.72,-0.9303294814599711,-0.8645155035778255,2015,7,21,3
987.76,20.74,18.05,19.51,1.74,-0.9188026751655319,-0.14388065925850532,2015,7,21,6
987.87,19.89,17.39,24.83,5.6,-1.070359843588282,-1.6419286845760592,2015,7,21,9
987.7,18.99,16.66,27.1,7.28,-2.2252952076051224,-4.185171590151314,2015,7,21,12
987.22,18.67,16.39,29.17,6.85,-1.6337092359826753,-3.1517446172342236,2015,7,21,15
987.04,17.48,15.36,29.48,4.08,-0.025690411824027676,-1.8398206441771199,2015,7,21,18
987.7,17.62,15.49,25.79,2.84,-0.7235935843213035,-1.8752366049992326,2015,7,21,21
988.14,18.18,15.98,22.06,1.02,0.2958913349240798,-0.5104393381361256,2015,7,22,0
988.17,18.32,16.09,19.78,0.92,-0.10586913046210757,0.40643785160242796,2015,7,22,3
988.5,18.19,15.98,19.54,1.48,-0.6528279434061076,0.1507172064103894,2015,7,22,6
987.86,19.79,17.31,26.33,2.24,-0.9629605406127429,0.1819532830778657,2015,7,22,9
986.4,20.68,18.01,30.38,3.56,1.93947126454964,-0.3454724504012162,2015,7,22,12
984.83,20.88,18.16,32.31,4.96,2.1257544147918206,0.4359680813925313,2015,7,22,15
983.93,21.28,18.46,31.16,3.76,2.00613518200676,1.165256036892624,2015,7,22,18
986.14,21.33,18.5,22.98,7.61,-3.067071723190259,1.6652840733060341,2015,7,22,21
986.91,20.52,17.89,18.67,1.64,0.8769354143695111,-0.2781802994904095,2015,7,23,0
987.69,19.68,17.22,18.39,1.24,0.11267100182449866,-0.4356664381701485,2015,7,23,3
988.74,17.86,15.7,17.98,3.08,-0.1548593717119588,-2.21459219157681,2015,7,23,6
989.51,15.9,13.89,20.75,3.72,-1.6103086508334055,-1.5714343922197633,2015,7,23,9
989.36,14.16,12.13,22.81,4.16,-1.4541794405417752,-1.6906395697207637,2015,7,23,12
989.2,14.97,12.97,22.12,2.16,0.12703345688085693,-0.870782694380693,2015,7,23,15
988.74,14.48,12.47,22.51,1.16,0.39403597371176297,-0.17215008399946496,2015,7,23,18
989.6,14.21,12.18,20.83,1.84,1.2984479785438643,-0.06350470073429823,2015,7,23,21
989.85,13.51,11.42,18.55,2.32,1.3298359212006086,-0.020890732024720526,2015,7,24,0
989.56,13.86,11.8,16.08,2.36,1.8503794466730505,0.1889335950272892,2015,7,24,3
989.36,14.45,12.44,15.53,1.6,0.9991667518190704,0.5060294478183344,2015,7,24,6
988.35,16.46,14.43,19.66,3.6,1.9518652551213842,0.6266753751743666,2015,7,24,9
986.23,17.63,15.49,24.06,5.34,2.9299468126483856,2.708414974676437,2015,7,24,12
984.03,17.68,15.54,26.38,5.44,1.9311863888249776,3.307479271532498,2015,7,24,15
981.43,17.81,15.65,27.21,5.16,2.163545756908911,2.5313967997454383,2015,7,24,18
980.64,17.52,15.39,24.39,2.34,0.9337696979725225,0.7214389448514018,2015,7,24,21
978.6,17.68,15.53,21.97,0.88,0.1636617833612115,0.2749814914990241,2015,7,25,0
977.45,18.75,16.46,18.11,2.36,-0.5431361992440631,-1.17008677843599,2015,7,25,3
977.08,18.88,16.57,17.99,4.36,-3.1869618405078333,-1.630850767895985,2015,7,25,6
977.65,17.79,15.63,22.03,8.83,-5.763012649286357,-1.9059342077221482,2015,7,25,9
977.51,12.93,10.76,23.54,18.67,-10.783959057304402,-5.376683647973196,2015,7,25,12
978.74,11.49,9.0,23.03,12.99,-6.485222765458345,-5.617676181694777,2015,7,25,15
981.4,11.78,9.36,19.73,8.83,-2.271915984706644,-3.8263426086060877,2015,7,25,18
984.37,10.93,8.26,15.66,7.81,-2.0100071760777336,-2.438333683505195,2015,7,25,21
986.05,10.44,7.58,14.53,6.73,-1.8140854729138003,-2.3135889645663323,2015,7,26,0
987.52,9.71,6.53,12.78,5.07,-0.928114712602419,-1.782891774688225,2015,7,26,3
988.99,9.67,6.47,13.36,3.24,-0.9168761413728292,-1.2123275718143474,2015,7,26,6
989.66,9.31,5.93,15.34,6.85,-2.079975780308288,-2.5232123876778445,2015,7,26,9
988.08,8.64,4.85,17.6,5.88,-2.6984350527250553,-2.472660159873315,2015,7,26,12
985.25,8.86,5.21,20.36,3.92,2.147516650046093,1.0937423086700115,2015,7,26,15
982.96,8.7,4.95,21.87,3.88,-1.9801990936329366,0.5678129529830194,2015,7,26,18
981.53,10.43,7.57,17.05,0.76,-0.08627770115883392,0.32887103594379813,2015,7,26,21
980.93,11.17,8.58,15.09,0.56,0.19010149140000762,-0.16236201208254603,2015,7,27,0
978.99,12.05,9.7,13.28,0.64,0.2866632271745182,-0.04386563787169373,2015,7,27,3
977.62,12.61,10.38,13.53,1.72,-1.1087097148692266,-0.30538953510983013,2015,7,27,6
976.86,13.82,11.75,16.35,6.29,-3.958503903588705,-1.7048011160463798,2015,7,27,9
976.56,15.22,13.23,17.54,9.31,-5.009581045192554,-3.7204432197854427,2015,7,27,12
977.08,16.09,14.08,18.09,5.12,-1.234051128794854,-2.31117238896629,2015,7,27,15
977.74,14.47,12.45,18.05,9.05,-2.945103625291358,-3.8660011169547928,2015,7,27,18
979.06,13.9,11.85,17.5,3.72,-2.4935190821918263,-0.9822232876211158,2015,7,27,21
979.2,15.0,13.0,14.95,3.82,-1.594013946816823,-0.9389459714773022,2015,7,28,0
978.93,13.76,11.69,15.05,2.88,-1.0110700927267713,-1.7371923519269468,2015,7,28,3
979.31,14.07,12.03,14.14,0.84,-0.31127345073168844,-0.4412582451009694,2015,7,28,6
980.12,10.07,7.06,16.95,8.09,-1.009918346255782,-4.2722552514914165,2015,7,28,9
980.05,9.37,6.02,19.09,8.77,-1.8426156211894518,-3.951501951479793,2015,7,28,12
980.12,9.31,5.92,20.09,9.81,-2.6269800784877924,-3.7517163628435815,2015,7,28,15
980.72,9.35,5.99,19.23,4.24,-1.8269873626121622,-1.6918088476111763,2015,7,28,18
981.79,9.79,6.65,16.63,1.32,-0.22292606422289563,-0.5462636450378968,2015,7,28,21
982.53,9.88,6.79,15.58,0.84,-0.5111263815577684,-0.09565470231861421,2015,7,29,0
982.49,9.81,6.68,14.01,2.68,-1.679373236227731,-1.5715296794658373,2015,7,29,3
982.37,10.23,7.29,13.74,2.56,-1.7162360764188536,-1.1751313671238712,2015,7,29,6
981.85,11.16,8.57,15.82,9.67,-5.380523015469322,-2.9579675589845325,2015,7,29,9
980.76,10.49,7.66,16.89,3.58,-1.069512632229573,-0.9938524686800199,2015,7,29,12
980.5,10.6,7.81,17.54,8.71,-4.784878318798892,-3.3132068263675127,2015,7,29,15
982.2,13.11,10.97,15.68,1.32,-0.39873320258033684,-0.5508283155031413,2015,7,29,18
983.75,10.15,7.17,13.67,2.52,0.05078327971727384,-1.939335210452581,2015,7,29,21
985.09,9.64,6.43,12.53,1.88,0.10574217845343709,0.9139029443523647,2015,7,30,0
985.85,9.61,6.39,10.29,0.84,-0.46669378881007234,0.05564986510405557,2015,7,30,3
986.41,9.95,6.88,11.52,4.53,-2.135316896507745,-0.2508420847635657,2015,7,30,6
987.12,10.48,7.64,15.27,6.41,-2.22682902264763,-2.6350962987895157,2015,7,30,9
987.1,10.41,7.54,17.54,5.06,-1.4799429177176557,-2.0519914620429955,2015,7,30,12
987.19,9.69,6.51,18.98,5.4,-2.607487124572041,-1.4632535307290504,2015,7,30,15
987.77,9.52,6.24,18.36,4.36,-0.04935299986836025,-2.01939700935799,2015,7,30,18
989.49,10.39,7.51,14.5,2.56,-0.3259451693759883,-1.4231513435191838,2015,7,30,21
990.68,10.45,7.6,13.07,3.56,-0.5798618705142446,-2.1946890921321227,2015,7,31,0
991.65,10.59,7.8,11.53,4.24,-1.0145267686062014,-2.523714610605062,2015,7,31,3
992.55,10.66,7.89,11.7,1.16,-0.5124301751720519,0.19978817676013813,2015,7,31,6
993.21,10.16,7.2,14.43,2.36,0.8502288470521686,-0.7443190899341089,2015,7,31,9
992.94,9.76,6.6,17.56,5.22,1.1115090148839428,-1.8869678613669407,2015,7,31,12
991.31,9.52,6.25,19.4,4.72,1.5642687285373025,-1.2622057458751685,2015,7,31,15
990.73,9.52,6.25,19.74,1.86,-0.27463598162249303,-0.6438750481252163,2015,7,31,18
990.96,9.08,5.56,15.86,3.0,2.205368591533888,0.14300131284654086,2015,7,31,21
991.36,9.14,5.66,12.81,2.36,0.7087539679172544,0.12675887724947485,2015,8,1,0
990.61,9.08,5.57,11.62,3.12,1.7654512267516442,-0.29543521449061244,2015,8,1,3
989.75,9.57,6.32,11.27,2.64,1.3657921445341596,0.889669499268566,2015,8,1,6
989.58,10.8,8.09,14.98,2.24,0.17989963479626556,1.1358415916844085,2015,8,1,9
988.92,11.71,9.27,20.83,4.04,1.7372726591656016,0.6644424036104856,2015,8,1,12
987.86,12.51,10.26,24.23,2.56,0.9859493644971389,0.7845405347384468,2015,8,1,15
987.43,12.7,10.49,26.32,1.88,-0.15170083117056174,-0.5908357282884649,2015,8,1,18
988.87,13.84,11.78,20.88,1.08,-0.4900093978145259,-0.20196729946564548,2015,8,1,21
989.79,12.21,9.9,16.83,0.92,0.2200082276262142,0.4711649178119822,2015,8,2,0
990.49,12.47,10.22,13.48,0.72,0.2399682587879428,0.18004231384394867,2015,8,2,3
991.79,12.18,9.86,13.89,0.8,-0.3947936826567045,0.1942625752283679,2015,8,2,6
992.67,13.78,11.71,20.92,3.68,1.5674228688515257,1.8699693981991399,2015,8,2,9
993.06,12.21,9.89,25.4,4.92,1.5391751759953012,2.516632626666005,2015,8,2,12
992.08,11.72,9.3,26.76,6.14,2.6473066072485247,-1.0003338078952977,2015,8,2,15
991.57,12.06,9.71,27.4,4.04,1.2948907834527363,2.4373875069280957,2015,8,2,18
992.39,11.65,9.21,23.4,3.24,2.3582817008081065,-0.2353878068924251,2015,8,2,21
992.75,11.95,9.58,18.5,0.56,0.2401043530229974,0.09974918375309064,2015,8,3,0
992.23,11.81,9.4,15.13,1.88,-0.8881927155393744,-0.38988934335628084,2015,8,3,3
992.48,12.66,10.44,15.11,1.12,-0.09818620292821273,0.5004592586360451,2015,8,3,6
992.43,15.64,13.65,22.94,1.6,-0.737935675575263,0.7885752587504128,2015,8,3,9
991.24,16.25,14.23,28.27,1.72,0.30234679164510997,0.7081570571433349,2015,8,3,12
989.92,15.48,13.48,30.03,5.08,0.5821164871478316,3.370095012813536,2015,8,3,15
988.8,16.22,14.21,30.12,5.32,-0.486983035878854,2.7065379219154155,2015,8,3,18
989.26,16.32,14.29,26.43,2.06,-1.129744437001323,-0.8268479346678951,2015,8,3,21
989.16,15.77,13.77,20.84,2.16,-1.3403074212646569,-1.1406910258711103,2015,8,4,0
988.63,15.5,13.5,17.39,1.2,-0.7248648209177719,-0.08643489686374604,2015,8,4,3
988.11,15.69,13.69,18.08,1.22,-0.4699920758075459,0.26590872245587227,2015,8,4,6
986.91,17.76,15.61,25.96,3.36,-0.5766479923275528,1.5672833480084583,2015,8,4,9
985.17,17.24,15.15,31.11,6.28,-3.8643369141624397,0.20928500625107985,2015,8,4,12
984.11,14.43,12.42,32.46,6.36,-2.2562604772531576,-2.6231448032438758,2015,8,4,15
986.28,18.2,15.99,24.79,5.72,-1.0661075286424309,-3.553521455876118,2015,8,4,18
989.31,16.92,14.86,21.02,2.04,1.1469116488081268,-0.08422392669677657,2015,8,4,21
990.96,17.68,15.54,19.6,1.88,-0.6654120531550539,-1.3888220906638749,2015,8,5,0
992.18,15.27,13.28,17.12,1.96,1.1053517338436725,-0.6253779213314035,2015,8,5,3
993.48,13.79,11.73,15.66,2.16,-1.1435431447266013,0.6183114717913583,2015,8,5,6
994.06,14.83,12.83,18.8,3.16,-0.6242914988093443,1.6348578300618015,2015,8,5,9
993.15,13.95,11.9,21.39,2.88,-1.4536637888224797,-0.644175122979981,2015,8,5,12
991.24,13.16,11.02,24.72,3.8,2.6111145101536537,0.6466691695643482,2015,8,5,15
989.83,14.02,11.97,25.48,4.96,1.5067854623125658,2.992005610048803,2015,8,5,18
990.83,14.03,11.99,21.39,3.2,2.2843631560910715,1.1775334267415243,2015,8,5,21
990.72,13.91,11.86,18.52,0.56,-0.05489626949907081,0.30510063847046504,2015,8,6,0
989.75,13.52,11.42,15.53,0.84,-0.509937082565647,0.008010731829028563,2015,8,6,3
989.71,13.56,11.47,14.98,1.36,-1.0262028938451215,-0.3674338316811593,2015,8,6,6
